-4.659;-0.040;1.500
-4.672;-0.041;1.500
-4.685;-0.041;1.500
-4.700;-0.042;1.500
-4.716;-0.042;1.500
-4.729;-0.043;1.500
-4.742;-0.043;1.500
-4.744;-0.043;1.500
-4.744;-0.043;1.500
-4.744;-0.043;1.500
-4.744;-0.043;1.500
-4.744;-0.043;1.500
-4.827;-0.047;1.500
-4.841;-0.047;1.500
-4.854;-0.048;1.500
-4.868;-0.049;1.500
-4.881;-0.049;1.500
-4.897;-0.050;1.500
-4.910;-0.050;1.500
-4.924;-0.051;1.500
-4.937;-0.051;1.500
-4.953;-0.052;1.500
-4.966;-0.053;1.500
-4.980;-0.053;1.500
-4.993;-0.054;1.500
-5.009;-0.054;1.500
-5.023;-0.055;1.500
-5.036;-0.056;1.500
-5.051;-0.056;1.500
-5.062;-0.057;1.500
-5.079;-0.058;1.500
-5.092;-0.058;1.500
-5.105;-0.059;1.500
-5.120;-0.060;1.500
-5.134;-0.060;1.500
-5.147;-0.061;1.500
-5.163;-0.062;1.500
-5.176;-0.063;1.500
-5.189;-0.063;1.500
-5.204;-0.064;1.500
-5.218;-0.065;1.500
-5.232;-0.065;1.500
-5.244;-0.066;1.500
-5.261;-0.067;1.500
-5.272;-0.067;1.500
-5.288;-0.068;1.500
-5.301;-0.069;1.500
-5.317;-0.070;1.500
-5.331;-0.070;1.500
-5.343;-0.071;1.500
-5.358;-0.072;1.500
-5.371;-0.073;1.500
-5.384;-0.073;1.500
-5.400;-0.074;1.500
-5.413;-0.075;1.500
-5.427;-0.076;1.500
-5.441;-0.077;1.500
-5.456;-0.078;1.500
-5.469;-0.078;1.500
-5.482;-0.079;1.500
-5.499;-0.080;1.500
-5.512;-0.081;1.500
-5.524;-0.082;1.500
-5.540;-0.083;1.500
-5.554;-0.084;1.500
-5.567;-0.084;1.500
-5.580;-0.085;1.500
-5.596;-0.086;1.500
-5.609;-0.087;1.500
-5.622;-0.088;1.500
-5.638;-0.089;1.500
-5.650;-0.089;1.500
-5.664;-0.090;1.500
-5.680;-0.091;1.500
-5.693;-0.092;1.500
-5.706;-0.093;1.500
-5.722;-0.094;1.500
-5.734;-0.095;1.500
-5.749;-0.096;1.500
-5.763;-0.097;1.500
-5.777;-0.098;1.500
-5.790;-0.099;1.500
-5.804;-0.100;1.500
-5.820;-0.101;1.500
-5.834;-0.102;1.500
-5.847;-0.103;1.500
-5.860;-0.104;1.500
-5.874;-0.105;1.500
-5.887;-0.106;1.500
-5.903;-0.107;1.500
-5.917;-0.108;1.500
-5.930;-0.109;1.500
-5.943;-0.110;1.500
-5.959;-0.112;1.500
-5.972;-0.113;1.500
-5.985;-0.114;1.500
-6.001;-0.115;1.500
-6.014;-0.116;1.500
-6.027;-0.117;1.500
-6.041;-0.118;1.500
-6.057;-0.120;1.500
-6.070;-0.121;1.500
-6.083;-0.122;1.500
-6.097;-0.123;1.500
-6.112;-0.124;1.500
-6.124;-0.125;1.500
-6.140;-0.127;1.500
-6.154;-0.128;1.500
-6.167;-0.129;1.500
-6.181;-0.130;1.500
-6.194;-0.132;1.500
-6.210;-0.133;1.500
-6.224;-0.134;1.500
-6.237;-0.136;1.500
-6.250;-0.137;1.500
-6.264;-0.138;1.500
-6.279;-0.139;1.500
-6.294;-0.141;1.500
-6.307;-0.142;1.500
-6.320;-0.143;1.500
-6.334;-0.145;1.500
-6.348;-0.146;1.500
-6.364;-0.148;1.499
-6.377;-0.149;1.499
-6.390;-0.150;1.499
-6.403;-0.152;1.499
-6.419;-0.153;1.499
-6.433;-0.155;1.499
-6.446;-0.156;1.499
-6.459;-0.157;1.499
-6.475;-0.159;1.499
-6.487;-0.160;1.499
-6.502;-0.162;1.499
-6.516;-0.164;1.499
-6.529;-0.165;1.499
-6.542;-0.167;1.499
-6.557;-0.168;1.499
-6.571;-0.170;1.499
-6.586;-0.172;1.499
-6.600;-0.173;1.499
-6.614;-0.175;1.499
-6.627;-0.176;1.499
-6.642;-0.178;1.499
-6.655;-0.180;1.499
-6.668;-0.181;1.499
-6.681;-0.183;1.499
-6.698;-0.185;1.499
-6.711;-0.186;1.499
-6.724;-0.188;1.499
-6.738;-0.190;1.499
-6.751;-0.191;1.499
-6.767;-0.193;1.499
-6.780;-0.195;1.499
-6.793;-0.197;1.499
-6.808;-0.199;1.499
-6.821;-0.201;1.499
-6.834;-0.202;1.499
-6.848;-0.204;1.499
-6.862;-0.206;1.499
-6.878;-0.208;1.499
-6.891;-0.210;1.499
-6.903;-0.212;1.499
-6.919;-0.214;1.499
-6.931;-0.216;1.499
-6.947;-0.218;1.499
-6.960;-0.220;1.499
-6.975;-0.222;1.499
-6.988;-0.224;1.499
-7.001;-0.226;1.499
-7.016;-0.228;1.499
-7.029;-0.230;1.499
-7.042;-0.232;1.499
-7.055;-0.234;1.499
-7.071;-0.237;1.499
-7.078;-0.238;1.499
-7.099;-0.241;1.499
-7.110;-0.243;1.499
-7.123;-0.245;1.499
-7.139;-0.247;1.499
-7.153;-0.250;1.499
-7.166;-0.252;1.499
-7.179;-0.254;1.499
-7.196;-0.257;1.499
-7.208;-0.259;1.499
-7.224;-0.262;1.499
-7.237;-0.264;1.499
-7.249;-0.266;1.499
-7.265;-0.269;1.499
-7.278;-0.271;1.499
-7.293;-0.274;1.499
-7.306;-0.276;1.499
-7.320;-0.279;1.499
-7.333;-0.282;1.499
-7.347;-0.284;1.499
-7.360;-0.287;1.499
-7.374;-0.289;1.499
-7.388;-0.292;1.499
-7.401;-0.295;1.499
-7.415;-0.297;1.499
-7.429;-0.300;1.499
-7.442;-0.303;1.499
-7.458;-0.306;1.499
-7.471;-0.309;1.499
-7.483;-0.311;1.499
-7.496;-0.314;1.499
-7.510;-0.317;1.499
-7.524;-0.320;1.499
-7.537;-0.323;1.499
-7.550;-0.326;1.499
-7.564;-0.329;1.499
-7.580;-0.332;1.499
-7.595;-0.336;1.499
-7.605;-0.338;1.499
-7.619;-0.341;1.499
-7.633;-0.345;1.499
-7.647;-0.348;1.499
-7.663;-0.352;1.499
-7.673;-0.354;1.499
-7.689;-0.358;1.499
-7.703;-0.362;1.499
-7.717;-0.365;1.499
-7.730;-0.368;1.499
-7.743;-0.372;1.499
-7.756;-0.375;1.499
-7.769;-0.378;1.499
-7.782;-0.382;1.499
-7.796;-0.386;1.499
-7.811;-0.390;1.499
-7.825;-0.393;1.499
-7.836;-0.396;1.499
-7.850;-0.400;1.499
-7.864;-0.404;1.499
-7.877;-0.408;1.499
-7.890;-0.412;1.499
-7.905;-0.416;1.499
-7.919;-0.421;1.499
-7.931;-0.424;1.499
-7.945;-0.428;1.499
-7.958;-0.432;1.499
-7.971;-0.436;1.499
-7.984;-0.441;1.499
-7.997;-0.445;1.499
-8.013;-0.450;1.499
-8.026;-0.454;1.499
-8.038;-0.458;1.499
-8.051;-0.462;1.499
-8.065;-0.467;1.499
-8.077;-0.471;1.499
-8.093;-0.477;1.499
-8.104;-0.480;1.499
-8.119;-0.485;1.499
-8.130;-0.490;1.499
-8.146;-0.495;1.499
-8.157;-0.500;1.499
-8.170;-0.504;1.499
-8.181;-0.509;1.499
-8.194;-0.514;1.499
-8.211;-0.520;1.499
-8.223;-0.525;1.499
-8.235;-0.530;1.499
-8.247;-0.535;1.499
-8.259;-0.540;1.499
-8.272;-0.545;1.499
-8.289;-0.552;1.499
-8.301;-0.557;1.499
-8.313;-0.562;1.499
-8.325;-0.568;1.499
-8.339;-0.574;1.499
-8.352;-0.579;1.499
-8.364;-0.585;1.499
-8.377;-0.591;1.499
-8.389;-0.597;1.499
-8.402;-0.603;1.499
-8.414;-0.608;1.499
-8.426;-0.614;1.499
-8.438;-0.620;1.499
-8.450;-0.627;1.499
-8.466;-0.635;1.499
-8.478;-0.641;1.499
-8.490;-0.647;1.499
-8.502;-0.653;1.499
-8.514;-0.660;1.499
-8.525;-0.666;1.499
-8.537;-0.673;1.499
-8.549;-0.680;1.499
-8.561;-0.686;1.498
-8.574;-0.694;1.498
-8.585;-0.701;1.498
-8.600;-0.709;1.498
-8.611;-0.716;1.498
-8.624;-0.724;1.498
-8.635;-0.731;1.498
-8.647;-0.739;1.498
-8.659;-0.747;1.498
-8.671;-0.755;1.498
-8.683;-0.762;1.498
-8.694;-0.770;1.498
-8.705;-0.778;1.498
-8.717;-0.786;1.498
-8.728;-0.794;1.498
-8.740;-0.802;1.498
-8.752;-0.811;1.498
-8.760;-0.817;1.498
-8.772;-0.826;1.498
-8.783;-0.835;1.498
-8.795;-0.843;1.498
-8.806;-0.852;1.498
-8.817;-0.862;1.498
-8.828;-0.871;1.498
-8.839;-0.880;1.498
-8.851;-0.889;1.498
-8.861;-0.899;1.498
-8.869;-0.905;1.498
-8.881;-0.916;1.498
-8.891;-0.925;1.498
-8.901;-0.934;1.498
-8.912;-0.944;1.498
-8.923;-0.954;1.498
-8.933;-0.964;1.498
-8.941;-0.972;1.498
-8.952;-0.983;1.498
-8.962;-0.993;1.498
-8.971;-1.002;1.498
-8.981;-1.013;1.498
-8.991;-1.023;1.498
-9.001;-1.034;1.498
-9.011;-1.044;1.498
-9.020;-1.054;1.498
-9.029;-1.065;1.498
-9.039;-1.076;1.498
-9.048;-1.086;1.498
-9.057;-1.097;1.498
-9.066;-1.108;1.498
-9.075;-1.118;1.498
-9.084;-1.130;1.498
-9.093;-1.141;1.498
-9.101;-1.151;1.498
-9.109;-1.161;1.498
-9.115;-1.168;1.498
-9.126;-1.184;1.498
-9.135;-1.195;1.498
-9.143;-1.206;1.498
-9.151;-1.217;1.498
-9.160;-1.229;1.498
-9.169;-1.242;1.498
-9.175;-1.250;1.498
-9.183;-1.262;1.498
-9.193;-1.276;1.498
-9.198;-1.284;1.498
-9.206;-1.297;1.498
-9.214;-1.308;1.498
-9.223;-1.323;1.498
-9.228;-1.331;1.498
-9.237;-1.344;1.498
-9.244;-1.356;1.498
-9.251;-1.368;1.498
-9.259;-1.379;1.498
-9.266;-1.392;1.498
-9.274;-1.405;1.498
-9.281;-1.416;1.498
-9.289;-1.430;1.498
-9.296;-1.442;1.498
-9.302;-1.453;1.498
-9.308;-1.463;1.498
-9.316;-1.477;1.498
-9.323;-1.489;1.498
-9.330;-1.504;1.498
-9.335;-1.512;1.498
-9.343;-1.526;1.498
-9.350;-1.540;1.498
-9.357;-1.553;1.498
-9.363;-1.566;1.498
-9.368;-1.578;1.498
-9.373;-1.591;1.498
-9.378;-1.603;1.498
-9.382;-1.617;1.498
-9.386;-1.630;1.498
-9.390;-1.644;1.498
-9.393;-1.657;1.498
-9.396;-1.671;1.498
-9.399;-1.685;1.498
-9.402;-1.698;1.498
-9.405;-1.711;1.498
-9.407;-1.724;1.498
-9.411;-1.741;1.498
-9.413;-1.754;1.498
-9.415;-1.767;1.498
-9.417;-1.780;1.498
-9.419;-1.793;1.498
-9.421;-1.808;1.498
-9.424;-1.822;1.498
-9.426;-1.836;1.498
-9.427;-1.850;1.498
-9.429;-1.864;1.498
-9.431;-1.877;1.498
-9.433;-1.890;1.498
-9.434;-1.903;1.498
-9.436;-1.916;1.498
-9.438;-1.934;1.498
-9.439;-1.948;1.498
-9.441;-1.962;1.498
-9.442;-1.975;1.498
-9.443;-1.987;1.498
-9.445;-2.000;1.498
-9.446;-2.018;1.498
-9.447;-2.031;1.498
-9.449;-2.044;1.498
-9.450;-2.057;1.498
-9.451;-2.074;1.498
-9.452;-2.087;1.498
-9.453;-2.101;1.498
-9.454;-2.114;1.498
-9.455;-2.127;1.498
-9.457;-2.144;1.498
-9.458;-2.157;1.498
-9.459;-2.170;1.498
-9.460;-2.183;1.498
-9.461;-2.196;1.498
-9.462;-2.211;1.498
-9.463;-2.228;1.498
-9.464;-2.241;1.498
-9.464;-2.254;1.498
-9.465;-2.266;1.498
-9.466;-2.283;1.498
-9.467;-2.296;1.498
-9.468;-2.309;1.498
-9.468;-2.322;1.498
-9.469;-2.335;1.498
-9.470;-2.350;1.498
-9.471;-2.367;1.498
-9.472;-2.380;1.498
-9.472;-2.394;1.498
-9.473;-2.407;1.498
-9.474;-2.420;1.498
-9.474;-2.437;1.498
-9.475;-2.451;1.498
-9.476;-2.463;1.498
-9.476;-2.476;1.498
-9.477;-2.493;1.498
-9.477;-2.506;1.498
-9.478;-2.519;1.498
-9.479;-2.532;1.498
-9.479;-2.550;1.498
-9.480;-2.563;1.498
-9.480;-2.575;1.498
-9.481;-2.588;1.498
-9.481;-2.602;1.498
-9.482;-2.619;1.498
-9.483;-2.632;1.498
-9.483;-2.645;1.498
-9.483;-2.659;1.498
-9.484;-2.672;1.498
-9.484;-2.685;1.498
-9.485;-2.703;1.498
-9.485;-2.716;1.498
-9.486;-2.729;1.498
-9.486;-2.741;1.498
-9.486;-2.759;1.498
-9.487;-2.772;1.498
-9.487;-2.785;1.498
-9.488;-2.801;1.498
-9.488;-2.815;1.498
-9.489;-2.829;1.498
-9.489;-2.842;1.498
-9.489;-2.855;1.498
-9.490;-2.865;1.498
-9.490;-2.883;1.498
-9.490;-2.896;1.498
-9.491;-2.913;1.498
-9.491;-2.925;1.498
-9.491;-2.938;1.498
-9.492;-2.955;1.498
-9.492;-2.968;1.498
-9.492;-2.980;1.498
-9.492;-2.997;1.498
-9.493;-3.010;1.498
-9.493;-3.022;1.498
-9.493;-3.039;1.498
-9.494;-3.052;1.498
-9.494;-3.065;1.498
-9.494;-3.077;1.498
-9.494;-3.095;1.498
-9.495;-3.108;1.498
-9.495;-3.121;1.498
-9.495;-3.134;1.498
-9.496;-3.150;1.498
-9.496;-3.163;1.498
-9.496;-3.175;1.498
-9.496;-3.192;1.498
-9.496;-3.205;1.498
-9.496;-3.218;1.498
-9.497;-3.232;1.498
-9.497;-3.249;1.498
-9.497;-3.262;1.498
-9.497;-3.275;1.498
-9.497;-3.288;1.498
-9.497;-3.304;1.498
-9.497;-3.317;1.498
-9.497;-3.329;1.498
-9.498;-3.346;1.498
-9.498;-3.359;1.498
-9.498;-3.372;1.498
-9.498;-3.388;1.498
-9.498;-3.401;1.498
-9.498;-3.415;1.498
-9.498;-3.428;1.498
-9.499;-3.442;1.498
-9.499;-3.458;1.498
-9.499;-3.471;1.498
-9.499;-3.484;1.498
-9.499;-3.498;1.498
-9.499;-3.514;1.498
-9.499;-3.527;1.498
-9.500;-3.540;1.498
-9.500;-3.554;1.498
-9.500;-3.571;1.498
-9.500;-3.584;1.498
-9.500;-3.597;1.498
-9.500;-3.609;1.498
-9.500;-3.626;1.498
-9.500;-3.640;1.498
-9.500;-3.652;1.498
-9.500;-3.665;1.498
-9.500;-3.682;1.498
-9.500;-3.695;1.498
-9.500;-3.709;1.498
-9.500;-3.725;1.498
-9.500;-3.738;1.498
-9.500;-3.751;1.498
-9.500;-3.764;1.498
-9.500;-3.780;1.498
-9.500;-3.793;1.498
-9.500;-3.806;1.498
-9.500;-3.822;1.498
-9.500;-3.835;1.498
-9.500;-3.849;1.498
-9.500;-3.862;1.498
-9.500;-3.875;1.498
-9.500;-3.892;1.498
-9.500;-3.905;1.498
-9.500;-3.918;1.498
-9.500;-3.934;1.498
-9.500;-3.946;1.498
-9.500;-3.959;1.498
-9.500;-3.976;1.498
-9.500;-3.989;1.498
-9.500;-4.005;1.498
-9.500;-4.017;1.498
-9.500;-4.031;1.498
-9.500;-4.043;1.498
-9.500;-4.061;1.498
-9.500;-4.073;1.498
-9.500;-4.085;1.498
-9.500;-4.102;1.498
-9.500;-4.114;1.498
-9.500;-4.131;1.498
-9.500;-4.145;1.498
-9.500;-4.157;1.498
-9.500;-4.171;1.498
-9.500;-4.187;1.498
-9.500;-4.199;1.498
-9.500;-4.212;1.498
-9.500;-4.224;1.498
-9.500;-4.240;1.498
-9.500;-4.255;1.498
-9.500;-4.269;1.498
-9.500;-4.282;1.498
-9.500;-4.296;1.498
-9.500;-4.313;1.498
-9.500;-4.326;1.498
-9.500;-4.339;1.498
-9.500;-4.355;1.498
-9.500;-4.368;1.498
-9.500;-4.380;1.498
-9.500;-4.397;1.498
-9.499;-4.409;1.498
-9.499;-4.425;1.498
-9.499;-4.438;1.498
-9.499;-4.451;1.498
-9.499;-4.467;1.498
-9.498;-4.479;1.498
-9.498;-4.492;1.498
-9.498;-4.509;1.498
-9.498;-4.521;1.498
-9.498;-4.534;1.498
-9.498;-4.550;1.498
-9.497;-4.563;1.498
-9.497;-4.576;1.498
-9.497;-4.592;1.498
-9.497;-4.605;1.498
-9.497;-4.621;1.498
-9.497;-4.634;1.498
-9.496;-4.647;1.498
-9.496;-4.660;1.498
-9.496;-4.673;1.498
-9.496;-4.690;1.498
-9.496;-4.703;1.498
-9.495;-4.719;1.498
-9.495;-4.731;1.498
-9.495;-4.744;1.498
-9.495;-4.758;1.498
-9.495;-4.775;1.498
-9.495;-4.788;1.498
-9.494;-4.800;1.498
-9.494;-4.817;1.498
-9.494;-4.829;1.498
-9.494;-4.842;1.498
-9.494;-4.859;1.498
-9.493;-4.871;1.498
-9.493;-4.885;1.498
-9.493;-4.898;1.498
-9.493;-4.915;1.498
-9.493;-4.923;1.498
-9.493;-4.940;1.498
-9.492;-4.957;1.498
-9.492;-4.969;1.498
-9.492;-4.982;1.498
-9.492;-4.995;1.498
-9.492;-5.012;1.498
-9.492;-5.025;1.498
-9.491;-5.041;1.498
-9.491;-5.054;1.498
-9.491;-5.066;1.498
-9.491;-5.082;1.498
-9.491;-5.094;1.498
-9.490;-5.111;1.498
-9.490;-5.123;1.498
-9.490;-5.136;1.498
-9.490;-5.153;1.498
-9.490;-5.165;1.498
-9.490;-5.178;1.498
-9.489;-5.195;1.498
-9.489;-5.207;1.498
-9.489;-5.223;1.498
-9.489;-5.236;1.498
-9.489;-5.248;1.498
-9.488;-5.265;1.498
-9.488;-5.277;1.498
-9.488;-5.289;1.498
-9.488;-5.305;1.498
-9.488;-5.318;1.498
-9.488;-5.334;1.498
-9.487;-5.346;1.498
-9.487;-5.363;1.498
-9.487;-5.376;1.498
-9.487;-5.390;1.498
-9.487;-5.404;1.498
-9.487;-5.416;1.498
-9.486;-5.433;1.498
-9.486;-5.445;1.498
-9.486;-5.458;1.498
-9.486;-5.474;1.498
-9.486;-5.486;1.498
-9.485;-5.499;1.498
-9.485;-5.515;1.498
-9.485;-5.528;1.498
-9.485;-5.544;1.498
-9.485;-5.556;1.498
-9.485;-5.573;1.498
-9.484;-5.585;1.498
-9.484;-5.599;1.498
-9.484;-5.612;1.498
-9.484;-5.629;1.498
-9.484;-5.642;1.498
-9.483;-5.656;1.498
-9.483;-5.669;1.498
-9.483;-5.681;1.498
-9.483;-5.698;1.498
-9.483;-5.711;1.498
-9.483;-5.727;1.498
-9.482;-5.739;1.498
-9.482;-5.751;1.498
-9.482;-5.767;1.498
-9.482;-5.779;1.498
-9.482;-5.795;1.498
-9.482;-5.807;1.498
-9.481;-5.825;1.498
-9.481;-5.837;1.498
-9.481;-5.850;1.498
-9.481;-5.866;1.498
-9.481;-5.878;1.498
-9.480;-5.891;1.498
-9.480;-5.908;1.498
-9.480;-5.921;1.498
-9.480;-5.937;1.498
-9.480;-5.949;1.498
-9.480;-5.961;1.498
-9.479;-5.978;1.498
-9.479;-5.990;1.498
-9.479;-6.006;1.498
-9.478;-6.018;1.498
-9.478;-6.034;1.498
-9.478;-6.046;1.498
-9.477;-6.063;1.498
-9.477;-6.076;1.498
-9.477;-6.089;1.498
-9.476;-6.101;1.498
-9.476;-6.118;1.498
-9.476;-6.130;1.498
-9.475;-6.143;1.498
-9.475;-6.160;1.498
-9.475;-6.172;1.498
-9.474;-6.186;1.498
-9.474;-6.202;1.498
-9.474;-6.214;1.498
-9.473;-6.231;1.498
-9.473;-6.243;1.498
-9.473;-6.259;1.498
-9.472;-6.271;1.498
-9.472;-6.284;1.498
-9.472;-6.297;1.498
-9.471;-6.314;1.498
-9.471;-6.327;1.498
-9.471;-6.339;1.498
-9.470;-6.356;1.498
-9.470;-6.367;1.498
-9.470;-6.384;1.498
-9.469;-6.396;1.498
-9.469;-6.413;1.498
-9.469;-6.426;1.498
-9.468;-6.439;1.498
-9.468;-6.452;1.498
-9.468;-6.466;1.498
-9.467;-6.482;1.498
-9.467;-6.495;1.498
-9.467;-6.507;1.498
-9.466;-6.524;1.498
-9.466;-6.536;1.498
-9.465;-6.552;1.498
-9.465;-6.564;1.498
-9.465;-6.581;1.498
-9.464;-6.593;1.498
-9.464;-6.609;1.498
-9.464;-6.622;1.498
-9.463;-6.635;1.498
-9.463;-6.648;1.498
-9.463;-6.664;1.498
-9.462;-6.676;1.498
-9.462;-6.692;1.498
-9.462;-6.705;1.498
-9.461;-6.717;1.498
-9.461;-6.733;1.498
-9.461;-6.746;1.498
-9.460;-6.762;1.498
-9.460;-6.775;1.498
-9.460;-6.787;1.498
-9.459;-6.804;1.498
-9.459;-6.816;1.498
-9.459;-6.829;1.498
-9.458;-6.846;1.498
-9.458;-6.858;1.498
-9.458;-6.874;1.498
-9.457;-6.886;1.498
-9.457;-6.902;1.498
-9.457;-6.914;1.498
-9.456;-6.927;1.498
-9.456;-6.943;1.498
-9.456;-6.955;1.498
-9.455;-6.971;1.498
-9.455;-6.983;1.498
-9.455;-7.000;1.498
-9.454;-7.012;1.498
-9.454;-7.029;1.498
-9.454;-7.041;1.498
-9.453;-7.053;1.498
-9.453;-7.069;1.498
-9.453;-7.081;1.498
-9.452;-7.098;1.498
-9.452;-7.110;1.498
-9.451;-7.127;1.498
-9.451;-7.139;1.498
-9.451;-7.152;1.498
-9.451;-7.165;1.498
-9.450;-7.181;1.498
-9.450;-7.193;1.498
-9.449;-7.209;1.498
-9.449;-7.221;1.498
-9.449;-7.237;1.498
-9.448;-7.249;1.498
-9.448;-7.266;1.498
-9.448;-7.278;1.498
-9.447;-7.291;1.498
-9.447;-7.307;1.498
-9.447;-7.321;1.498
-9.446;-7.335;1.498
-9.446;-7.347;1.498
-9.446;-7.364;1.498
-9.445;-7.375;1.498
-9.445;-7.391;1.498
-9.445;-7.404;1.498
-9.444;-7.420;1.498
-9.444;-7.432;1.498
-9.444;-7.448;1.498
-9.443;-7.460;1.498
-9.443;-7.476;1.498
-9.443;-7.489;1.498
-9.442;-7.501;1.498
-9.442;-7.518;1.498
-9.442;-7.530;1.498
-9.441;-7.543;1.498
-9.441;-7.559;1.498
-9.441;-7.572;1.498
-9.440;-7.588;1.498
-9.440;-7.601;1.498
-9.440;-7.613;1.498
-9.439;-7.630;1.498
-9.439;-7.642;1.498
-9.439;-7.654;1.498
-9.438;-7.672;1.498
-9.438;-7.684;1.498
-9.437;-7.701;1.498
